D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_18_878.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_18_878.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_18_878.jpg, 0, 0, 0, 7.806336E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_18_979.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_18_979.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_18_979.jpg, 0, 0, 0, 7.792246E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_087.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_087.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_087.jpg, 0, 0, 0, 7.812052E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_191.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_191.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_191.jpg, 0, 0, 0, 7.782161E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_295.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_295.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_295.jpg, -0.0826944, 0, 0, 8.133917E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_401.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_401.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_401.jpg, -0.2529828, 0, 0, 8.776727E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_506.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_506.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_506.jpg, 0, 0, 0, 7.86594E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_614.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_614.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_614.jpg, 0, 0, 0, 7.857637E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_727.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_727.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_727.jpg, -0.3324354, 0, 0, 8.987236E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_830.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_830.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_830.jpg, -0.3299694, 0, 0, 9.047418E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_19_942.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_19_942.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_19_942.jpg, -0.3501411, 0, 0, 9.211997E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_046.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_046.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_046.jpg, -0.03477657, 0, 0, 8.024814E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_151.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_151.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_151.jpg, 0, 0, 0, 7.822988E-05
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_254.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_254.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_254.jpg, 0, 0.2802195, 0, 0.1858488
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_362.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_362.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_362.jpg, 0, 0.63435, 0, 0.8435866
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_466.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_466.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_466.jpg, 0, 0.946926, 0, 1.86663
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_575.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_575.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_575.jpg, 0, 1, 0, 3.063475
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_680.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_680.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_680.jpg, 0, 1, 0, 4.469248
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_782.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_782.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_782.jpg, 0, 0.696355, 0, 5.410777
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_883.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_883.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_883.jpg, -0.052611, 0.393478, 0, 5.969085
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_20_988.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_20_988.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_20_988.jpg, -0.3373617, 0.1087273, 0, 6.143451
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_099.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_099.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_099.jpg, -0.04184704, 0, 0, 6.075209
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_208.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_208.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_208.jpg, 0, 0, 0, 6.011682
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_312.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_312.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_312.jpg, -0.1050768, 0, 0, 5.949619
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_413.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_413.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_413.jpg, -0.3418893, 0, 0, 5.862432
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_518.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_518.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_518.jpg, -0.06532919, 0, 0, 5.793593
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_622.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_622.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_622.jpg, -0.307257, 0, 0, 5.722155
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_21_724.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_21_724.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_21_724.jpg, -0.6172416, 0, 0, 5.597731
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_049.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_049.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_049.jpg, -1, 0, 0, 5.218455
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_151.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_151.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_151.jpg, -1, 0, 0, 5.145891
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_258.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_258.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_258.jpg, -0.7810785, 0, 0, 5.087102
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_361.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_361.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_361.jpg, -0.4695358, 0, 0, 5.058771
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_462.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_462.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_462.jpg, -0.1650502, 0, 0, 5.015445
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_573.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_573.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_573.jpg, 0, 0, 0, 4.958724
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_677.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_677.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_677.jpg, 0, 0, 0, 4.898908
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_784.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_784.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_784.jpg, 0, 0, 0, 4.849768
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_891.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_891.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_891.jpg, 0, 0, 0, 4.801121
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_22_995.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_22_995.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_22_995.jpg, 0, 0.2778846, 0, 4.946817
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_103.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_103.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_103.jpg, 0, 0.6355131, 0, 5.60179
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_208.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_208.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_208.jpg, 0, 0.9202833, 0, 6.525612
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_315.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_315.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_315.jpg, 0, 1, 0, 7.661894
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_421.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_421.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_421.jpg, 0, 1, 0, 9.016629
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_532.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_532.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_532.jpg, 0, 1, 0, 10.1336
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_637.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_637.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_637.jpg, 0, 1, 0, 11.55847
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_743.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_743.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_743.jpg, 0, 1, 0, 12.53297
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_858.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_858.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_858.jpg, 0, 0.6575921, 0, 13.30884
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_23_959.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_23_959.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_23_959.jpg, 0, 0.353962, 0, 14.16906
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_067.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_067.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_067.jpg, -0.177438, 0.03396642, 0, 13.75616
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_167.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_167.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_167.jpg, -0.4782768, 0, 0, 14.06448
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_267.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_267.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_267.jpg, -0.2019132, 0, 0, 13.36701
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_367.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_367.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_367.jpg, 0, 0, 0, 13.78679
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_471.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_471.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_471.jpg, 0, 0, 0, 13.10339
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_581.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_581.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_581.jpg, 0, 0.3280554, 0, 13.18374
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_684.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_684.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_684.jpg, 0, 0.6370545, 0, 14.15928
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_796.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_796.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_796.jpg, 0, 0.9368244, 0, 14.78504
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_24_906.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_24_906.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_24_906.jpg, 0, 1, 0, 16.10067
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_013.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_013.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_013.jpg, 0, 0.9297783, 0, 17.0536
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_123.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_123.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_123.jpg, -0.221679, 0.5573679, 0, 17.79062
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_230.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_230.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_230.jpg, -0.5016507, 0.2773961, 0, 18.23243
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_339.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_339.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_339.jpg, -0.8716866, 0, 0, 17.89316
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_447.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_447.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_447.jpg, -0.8153305, 0, 0, 17.0746
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_553.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_553.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_553.jpg, -0.5264152, 0, 0, 17.43005
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_667.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_667.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_667.jpg, -0.1564426, 0, 0, 17.24359
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_773.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_773.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_773.jpg, 0, 0, 0, 16.53967
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_874.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_874.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_874.jpg, 0, 0, 0, 16.88898
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_25_976.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_25_976.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_25_976.jpg, 0, 0, 0, 16.17842
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_26_083.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_26_083.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_26_083.jpg, 0.1432011, 0, 0, 15.97748
D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\center_2021_01_17_14_26_26_182.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\left_2021_01_17_14_26_26_182.jpg, D:\Final year project\SEM 8 PROJECT\Project codes\Data\IMG\right_2021_01_17_14_26_26_182.jpg, 0.4435928, 0, 0, 16.22655
